,24hr growth,link,logo,marketcap,name,price,symbol,time,trading volume
5297,17.27%,/currencies/yflink,,25619387,YF Link,511.21,YFL,20201110201717,"$1,028,158"
5298,1.11%,/currencies/bonorum,,25550929,Bonorum,40.04,BONO,20201110201717,$410
5299,14.63%,/currencies/flamingo,,25408829,Flamingo,0.169392,FLM,20201110201717,"$6,504,220"
5300,28.77%,/currencies/origin-protocol,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5117.png""/>",25425030,Origin Protocol,0.167650,OGN,20201110201733,"$27,081,803"
5301,4.42%,/currencies/gxchain,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1750.png""/>",25347515,GXChain,0.362107,GXC,20201110201733,"$2,634,645"
5302,12.79%,/currencies/trust-wallet-token,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5964.png""/>",25053674,Trust Wallet Token,0.099845,TWT,20201110201733,"$351,789"
5303,0.65%,/currencies/keep3rv1,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/7535.png""/>",24920362,Keep3rV1,124.60,KP3R,20201110201733,"$11,795,223"
5304,1.45%,/currencies/mainframe,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2896.png""/>",24803658,Mainframe,0.002480,MFT,20201110201733,"$9,834,625"
5305,5.37%,/currencies/native-utility-token,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/4033.png""/>",24509495,Native Utility Token,24.94,NUT,20201110201733,$414
5306,2.11%,/currencies/bhex-token,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/4281.png""/>",24559995,BHEX Token,0.125537,BHT,20201110201733,"$128,426"
5307,1.25%,/currencies/nectar,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2538.png""/>",24135120,Nectar,0.153222,NEC,20201110201733,"$2,547"
5308,16.58%,/currencies/haven-protocol,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2662.png""/>",24261153,Haven Protocol,1.75,XHV,20201110201733,"$1,400,148"
5309,0.39%,/currencies/elitium,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3968.png""/>",24098638,Elitium,1.23,EUM,20201110201733,"$120,125"
5310,10.21%,/currencies/secret,,23543264,Secret,0.417465,SCRT,20201110201733,"$507,779"
5311,1.53%,/currencies/kardiachain,,23543764,KardiaChain,0.013454,KAI,20201110201733,"$942,478"
5312,9.12%,/currencies/ripio-credit-network,,23380795,Ripio Credit Network,0.045989,RCN,20201110201733,"$306,465"
5313,1.56%,/currencies/buggyra-coin-zero,,23458932,Buggyra Coin Zero,0.011667,BCZERO,20201110201733,"$4,040"
5314,11.48%,/currencies/nuls,,23049098,NULS,0.231475,NULS,20201110201733,"$6,257,797"
5315,12.75%,/currencies/zynecoin,,22966386,Zynecoin,1.04,ZYN,20201110201733,"$567,942"
5316,2.54%,/currencies/susd,,23021639,sUSD,1.02,SUSD,20201110201733,"$12,118"
5317,6.98%,/currencies/wom-protocol,,22972672,WOM Protocol,0.229251,WOM,20201110201733,"$1,398,698"
5318,0.67%,/currencies/everipedia,,22727344,Everipedia,0.002373,IQ,20201110201733,"$1,609,722"
5319,1.22%,/currencies/bloomzed-token,,22717160,Bloomzed Loyalty Club Ticket,0.597820,BLCT,20201110201733,"$10,501"
5320,14.95%,/currencies/cortex,,22750154,Cortex,0.091023,CTXC,20201110201733,"$6,064,713"
5321,5.97%,/currencies/conun,,22506825,CONUN,0.007770,CON,20201110201733,"$629,899"
5322,14.95%,/currencies/coti,,22262405,COTI,0.039192,COTI,20201110201733,"$5,612,393"
5323,0.40%,/currencies/bytecoin-bcn,,22404651,Bytecoin,0.000122,BCN,20201110201733,"$12,007"
5324,15.16%,/currencies/basic,,22234353,BASIC,0.008281,BASIC,20201110201733,"$2,087,999"
5325,32.82%,/currencies/1irstcoin,,22107674,1irstcoin,0.632239,FST,20201110201733,"$45,085"
5326,0.42%,/currencies/contracoin,,21752418,CONTRACOIN,0.828774,CTCN,20201110201733,"$42,193"
5327,49.59%,/currencies/peepcoin,,21883350,PeepCoin,0.000155,PCN,20201110201733,$214
5328,0.92%,/currencies/bosagora,,21841272,BOSAGORA,0.077418,BOA,20201110201733,"$231,836"
5329,3.31%,/currencies/melon,,21815931,Melon,21.03,MLN,20201110201733,"$1,177,146"
5330,6.51%,/currencies/orion-protocol,,21821778,Orion Protocol,1.75,ORN,20201110201733,"$4,082,140"
5331,14.23%,/currencies/akropolis,,21821947,Akropolis,0.010934,AKRO,20201110201733,"$7,457,094"
5332,3.05%,/currencies/crypto-com,,21884837,MCO,1.39,MCO,20201110201733,"$14,639,198"
5333,9.04%,/currencies/parsiq,,21785393,PARSIQ,0.195957,PRQ,20201110201733,"$548,811"
5334,5.17%,/currencies/darcio-ecosystem-coin,,21451031,Darico Ecosystem Coin,0.340458,DEC,20201110201733,$0
5335,1.63%,/currencies/vethor-token,,21315224,VeThor Token,0.000724,VTHO,20201110201733,"$2,575,625"
5336,1.44%,/currencies/hashgard,,21304033,Hashgard,0.000215,GARD,20201110201733,"$92,697"
5337,0.62%,/currencies/mx-token,,21282302,MX Token,0.140363,MX,20201110201733,"$1,525,258"
5338,1.04%,/currencies/bora,,21129135,BORA,0.027002,BORA,20201110201733,"$1,058,789"
5339,3.06%,/currencies/certik,,21077759,CertiK,0.939468,CTK,20201110201733,"$3,125,538"
5340,26.49%,/currencies/bzx-protocol,,20889971,bZx Protocol,0.148567,BZRX,20201110201733,"$9,482,032"
5341,0.74%,/currencies/erc20,,20816716,ERC20,0.018478,ERC20,20201110201733,"$183,876"
5342,3.32%,/currencies/sora,,20797854,Sora,59.42,XOR,20201110201733,"$904,075"
5343,39.43%,/currencies/tratin,,20752972,Tratin,0.000185,TRAT,20201110201733,$0
5344,13.31%,/currencies/xensor,,20492046,Xensor,0.004419,XSR,20201110201733,"$2,222,283"
5345,19.36%,/currencies/bluzelle,,20489683,Bluzelle,0.081903,BLZ,20201110201733,"$3,667,760"
5346,4.53%,/currencies/metal,,20245345,Metal,0.308671,MTL,20201110201733,"$2,804,823"
5347,13.17%,/currencies/veruscoin,,20165602,VerusCoin,0.346252,VRSC,20201110201733,"$16,017"
5348,0.14%,/currencies/bigone-token,,20066274,BigONE Token,0.002124,ONE,20201110201733,"$3,012,847"
5349,4.66%,/currencies/cindicator,,19840481,Cindicator,0.009920,CND,20201110201733,"$77,348"
5350,8.02%,/currencies/venus,,19841114,Venus,3.15,XVS,20201110201733,"$3,100,652"
5351,1.37%,/currencies/dynamic-trading-rights,,19618803,Dynamic Trading Rights,0.012088,DTR,20201110201733,"$25,178"
5352,12.99%,/currencies/quantstamp,,19575741,Quantstamp,0.027425,QSP,20201110201733,"$501,918"
5353,2.87%,/currencies/obyte,,19515335,Obyte,25.89,GBYTE,20201110201733,"$9,161"
5354,11.90%,/currencies/loki,,19491670,Loki,0.378026,LOKI,20201110201733,"$174,473"
5355,3.18%,/currencies/chainx,,19340751,ChainX,2.57,PCX,20201110201733,"$363,641"
5356,14.35%,/currencies/dragonchain,,19370456,Dragonchain,0.052671,DRGN,20201110201733,"$87,443"
5357,28.64%,/currencies/bdcc-bitica-coin,,19165535,BDCC Bitica COIN,5.15,BDCC,20201110201733,"$4,225,617"
5358,1.91%,/currencies/newscrypto,,19310735,Newscrypto,0.202773,NWC,20201110201733,"$642,676"
5359,1.71%,/currencies/fnb-protocol,,19149215,FNB Protocol,0.008066,FNB,20201110201733,"$552,974"
5360,7.69%,/currencies/nimiq,,19235966,Nimiq,0.002805,NIM,20201110201733,"$891,188"
5361,10.34%,/currencies/beam,,19448260,Beam,0.260074,BEAM,20201110201733,"$16,713,486"
5362,5.04%,/currencies/celer-network,,19182413,Celer Network,0.004803,CELR,20201110201733,"$5,622,403"
5363,15.20%,/currencies/yfdai-finance,,18845619,YFDAI.FINANCE,1164.12,YF-DAI,20201110201733,"$2,283,985"
5364,4.08%,/currencies/wazirx,,18996343,WazirX,0.081244,WRX,20201110201733,"$1,261,454"
5365,1.72%,/currencies/nash-exchange,,18916692,Nash Exchange,0.806937,NEX,20201110201733,"$53,106"
5366,11.55%,/currencies/pivx,,18853734,PIVX,0.332042,PIVX,20201110201733,"$322,609"
5367,4.86%,/currencies/lto-network,,18757850,LTO Network,0.077091,LTO,20201110201733,"$2,285,855"
5368,4.74%,/currencies/vidt-datalink,,18678834,VIDT Datalink,0.377898,VIDT,20201110201733,"$1,456,299"
5369,0.01%,/currencies/huobi-pool-token,,18583448,Huobi Pool Token,0.003564,HPT,20201110201733,"$420,904"
5370,12.24%,/currencies/arpa-chain,,18426441,ARPA Chain,0.019205,ARPA,20201110201733,"$7,383,291"
5371,7.84%,/currencies/ignis,,17971642,Ignis,0.023611,IGNIS,20201110201733,"$802,338"
5372,11.40%,/currencies/etherisc,,17890537,Etherisc DIP Token,0.106237,DIP,20201110201733,"$24,765"
5373,6.70%,/currencies/trustswap,,17880960,TrustSwap,0.273882,SWAP,20201110201733,"$1,132,817"
5374,3.20%,/currencies/crpt,,17682221,Crypterium,0.209430,CRPT,20201110201733,"$180,690"
5375,6.55%,/currencies/sport-and-leisure,,17647616,Sport and Leisure,0.026099,SNL,20201110201733,"$332,945"
5376,7.39%,/currencies/nebulas-token,,17570024,Nebulas,0.306581,NAS,20201110201733,"$1,884,457"
5377,3.73%,/currencies/bridge-oracle,,18332342,Bridge Oracle,0.002291,BRG,20201110201733,"$96,977"
5378,5.77%,/currencies/thorenext,,17269586,ThoreNext,0.360156,THX,20201110201733,"$4,354"
5379,23.27%,/currencies/airswap,,17427495,AirSwap,0.116183,AST,20201110201733,"$2,659,015"
5380,5.16%,/currencies/levolution,,17031640,Levolution,0.293181,LEVL,20201110201733,"$359,055"
5381,11.99%,/currencies/audius,,16901294,Audius,0.140844,AUDIO,20201110201733,"$2,369,495"
5382,8.81%,/currencies/zap,,16938330,Zap,0.071729,ZAP,20201110201733,"$459,170"
5383,4.47%,/currencies/prizm,,16739169,PRIZM,0.007280,PZM,20201110201733,"$211,347"
5384,4.48%,/currencies/noia-network,,16433884,NOIA Network,0.051133,NOIA,20201110201733,"$496,978"
5385,7.30%,/currencies/axie-infinity,,16405178,Axie Infinity,0.307484,AXS,20201110201733,"$9,380,451"
5386,5.90%,/currencies/dent,,16096388,Dent,0.000189,DENT,20201110201733,"$310,682"
5387,10.70%,/currencies/gleec,,15902017,Gleec,1.24,GLEEC,20201110201733,"$37,920"
5388,1.60%,/currencies/stormx,,15820670,StormX,0.002100,STMX,20201110201733,"$1,192,621"
5389,0.68%,/currencies/synchrobitcoin,,15724605,SynchroBitcoin,0.195886,SNB,20201110201733,"$419,251"
5390,9.57%,/currencies/phala-network,,15639369,Phala.Network,0.122140,PHA,20201110201733,"$5,657,408"
5391,5.32%,/currencies/12ships,,15586146,12Ships,0.003177,TSHP,20201110201733,"$404,365"
5392,1.47%,/currencies/pirate-chain,,15715342,Pirate Chain,0.091489,ARRR,20201110201733,"$585,611"
5393,9.09%,/currencies/ergo,,15728309,Ergo,0.666832,ERG,20201110201733,"$1,621,277"
5394,0.34%,/currencies/celo-dollar,,15554155,Celo Dollar,0.991679,CUSD,20201110201733,"$8,335"
5395,1.40%,/currencies/sentivate,,15542125,Sentivate,0.004582,SNTVT,20201110201733,"$203,138"
5396,14.32%,/currencies/grin,,15295207,Grin,0.267256,GRIN,20201110201733,"$3,470,212"
5397,16.12%,/currencies/invictus-hyperion-fund,,15247444,Invictus Hyperion Fund,0.129201,IHF,20201110201733,$678
5398,55.23%,/currencies/meta,,15065825,Meta,1.52,MTA,20201110201733,"$6,210,708"
5399,5.86%,/currencies/truechain,,14779809,TrueChain,0.185733,TRUE,20201110201733,"$2,720,939"
5400,0.08%,/currencies/b2bx,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2204.png""/>",14742406,B2BX,0.751022,B2B,20201110201749,"$3,862"
5401,8.07%,/currencies/standard-tokenization-protocol,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/4006.png""/>",14738292,Standard Tokenization Protocol,0.016084,STPT,20201110201749,"$1,481,708"
5402,5.27%,/currencies/groestlcoin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/258.png""/>",14736181,Groestlcoin,0.193183,GRS,20201110201749,"$1,141,973"
5403,2.15%,/currencies/function-x,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3884.png""/>",14744912,Function X,0.064162,FX,20201110201749,"$91,392"
5404,1.04%,/currencies/folgory-coin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/4842.png""/>",14696156,Folgory Coin,0.838559,FLG,20201110201749,"$348,377"
5405,2.57%,/currencies/unobtanium,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/67.png""/>",14656296,Unobtanium,72.20,UNO,20201110201749,"$6,445"
5406,3.77%,/currencies/karatgold-coin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2907.png""/>",14623514,Karatgold Coin,0.003093,KBC,20201110201749,$74
5407,0.51%,/currencies/davinci-coin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3154.png""/>",14467346,Davinci Coin,0.003147,DAC,20201110201749,"$522,672"
5408,2.14%,/currencies/salus,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1159.png""/>",14402194,SaluS,14.23,SLS,20201110201749,"$1,459"
5409,21.08%,/currencies/nkn,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2780.png""/>",14320214,NKN,0.024535,NKN,20201110201749,"$3,847,319"
5410,0.86%,/currencies/yep-coin,,14321945,YEP COIN,3.30,YEP,20201110201749,"$2,643"
5411,0.26%,/currencies/gemini-dollar,,14248094,Gemini Dollar,0.997505,GUSD,20201110201749,"$2,841,827"
5412,8.61%,/currencies/beowulf,,14004824,Beowulf,0.014005,BWF,20201110201749,"$22,934"
5413,0.45%,/currencies/gas,,14157217,Gas,1.40,GAS,20201110201749,"$2,441,305"
5414,4.72%,/currencies/envion,,14154535,Envion,0.111081,EVN,20201110201749,$0
5415,6.48%,/currencies/contentos,,14112349,Contentos,0.006582,COS,20201110201749,"$633,729"
5416,0.92%,/currencies/zbg-token,,13782296,ZBG Token,0.052203,ZT,20201110201749,"$1,421,343"
5417,61.59%,/currencies/weshow-token,,13770430,WeShow Token,0.029687,WET,20201110201749,"$9,944,490"
5418,4.37%,/currencies/wixlar,,13768208,Wixlar,0.005755,WIX,20201110201749,"$2,684"
5419,22.60%,/currencies/morpheus-network,,14030036,Morpheus.Network,0.297383,MRPH,20201110201749,"$769,738"
5420,11.82%,/currencies/onotoken,,13651096,ONOToken,0.000761,ONOT,20201110201749,$57
5421,13.46%,/currencies/massnet,,13511907,Massnet,0.155551,MASS,20201110201749,"$363,665"
5422,4.42%,/currencies/medibloc,,13427948,MediBloc,0.004996,MED,20201110201749,"$205,165"
5423,2.03%,/currencies/injective-protocol,,13391816,Injective Protocol,0.991378,INJ,20201110201749,"$8,076,803"
5424,3.65%,/currencies/populous,,13264884,Populous,0.249095,PPT,20201110201749,"$1,969,787"
5425,0.78%,/currencies/bitkan,,13204657,BitKan,0.002049,KAN,20201110201749,"$540,045"
5426,4.49%,/currencies/drep,,13041106,DREP,0.003271,DREP,20201110201749,"$694,812"
5427,11.38%,/currencies/qash,,13028384,QASH,0.037224,QASH,20201110201749,"$289,783"
5428,9.77%,/currencies/apm-coin,,12966388,apM Coin,0.035831,APM,20201110201749,"$4,333,385"
5429,6.74%,/currencies/proton,,12966499,Proton,0.006811,XPR,20201110201749,"$533,070"
5430,1.54%,/currencies/bit-z-token,,13047662,Bit-Z Token,0.104342,BZ,20201110201749,"$2,788,908"
5431,0.30%,/currencies/dinastycoin,,12950212,Dinastycoin,0.006524,DCY,20201110201749,"$3,758"
5432,1.03%,/currencies/platincoin,,12954470,PLATINCOIN,2.59,PLC,20201110201749,"$567,755"
5433,4.29%,/currencies/dusk-network,,13080988,Dusk Network,0.047772,DUSK,20201110201749,"$461,350"
5434,0.01%,/currencies/king-dag,,12923727,King DAG,0.263741,KDAG,20201110201749,"$1,508,552"
5435,1.69%,/currencies/constellation,,12928306,Constellation,0.010205,DAG,20201110201749,"$100,833"
5436,5.61%,/currencies/digixdao,,12875606,DigixDAO,88.74,DGD,20201110201749,"$83,688"
5437,1.25%,/currencies/ecoreal-estate,,12809474,Ecoreal Estate,0.061298,ECOREAL,20201110201749,"$3,263"
5438,12.69%,/currencies/tixl,,12796383,Tixl,267.84,MTXLT,20201110201749,"$24,730"
5439,2.55%,/currencies/stakenet,,12775900,Stakenet,0.117948,XSN,20201110201749,"$541,373"
5440,5.09%,/currencies/apollo-currency,,12682546,Apollo Currency,0.000864,APL,20201110201749,"$682,931"
5441,3.09%,/currencies/perpetual-protocol,,12567545,Perpetual Protocol,0.845938,PERP,20201110201749,"$199,421"
5442,7.58%,/currencies/fusion,,12606316,Fusion,0.265433,FSN,20201110201749,"$1,328,738"
5443,7.57%,/currencies/lambda,,12527508,Lambda,0.014712,LAMB,20201110201749,"$5,718,970"
5444,1.88%,/currencies/repo,,12494961,REPO,0.113633,REPO,20201110201749,$0
5445,3.28%,/currencies/zenon,,12517235,Zenon,2.64,ZNN,20201110201749,"$351,162"
5446,9.55%,/currencies/fabrk,,12495594,FABRK,0.002606,FAB,20201110201749,"$706,959"
5447,1.16%,/currencies/bhp-coin,,12459086,BHPCoin,0.617472,BHP,20201110201749,"$3,217,874"
5448,3.00%,/currencies/milk-alliance,,12394844,MiL.k,0.158581,MLK,20201110201749,"$928,912"
5449,3.71%,/currencies/aergo,,12434113,Aergo,0.047095,AERGO,20201110201749,"$5,731,513"
5450,2.28%,/currencies/rakon,,12399641,Rakon,0.090414,RKN,20201110201749,"$2,821,173"
5451,0.45%,/currencies/bitcoinhd,,12428056,BitcoinHD,2.04,BHD,20201110201749,"$9,879,936"
5452,3.97%,/currencies/moviebloc,,12361989,MovieBloc,0.001449,MBL,20201110201749,"$1,045,485"
5453,18.22%,/currencies/chromia,,12197532,Chromia,0.028395,CHR,20201110201749,"$4,163,000"
5454,15.19%,/currencies/render-token,,12232306,Render Token,0.111329,RNDR,20201110201749,"$20,955"
5455,3.65%,/currencies/moeda-loyalty-points,,12224499,Moeda Loyalty Points,0.622781,MDA,20201110201749,"$307,654"
5456,38.54%,/currencies/octofi,,12146325,OctoFi,21.32,OCTO,20201110201749,"$1,200,370"
5457,3.12%,/currencies/project-pai,,12135907,Project Pai,0.008175,PAI,20201110201749,"$183,694"
5458,11.62%,/currencies/seele,,12074579,Seele-N,0.017259,SEELE,20201110201749,"$66,932"
5459,25.62%,/currencies/0chain,,12058650,0Chain,0.249141,ZCN,20201110201749,"$287,986"
5460,19.89%,/currencies/kcash,,12098726,Kcash,0.027158,KCASH,20201110201749,"$12,768,845"
5461,1.39%,/currencies/mvl,,11988755,MVL,0.001166,MVL,20201110201749,"$823,864"
5462,5.27%,/currencies/pancakeswap,,11938856,PancakeSwap,0.236030,CAKE,20201110201749,"$321,679"
5463,6.02%,/currencies/jewel,,11962990,Jewel,0.218661,JWL,20201110201749,$305
5464,9.97%,/currencies/nexus,,11916590,Nexus,0.184262,NXS,20201110201749,"$998,935"
5465,13.74%,/currencies/darwinia-network,,11997517,Darwinia Network,0.038730,RING,20201110201749,"$1,976,567"
5466,18.46%,/currencies/enigma,,11869757,Enigma,0.489119,ENG,20201110201749,"$54,279"
5467,38.68%,/currencies/advanced-internet-blocks,,11877732,Advanced Internet Blocks,0.000491,AIB,20201110201749,$5
5468,2.09%,/currencies/rchain,,11831585,RChain,0.024502,REV,20201110201749,"$176,543"
5469,1.28%,/currencies/dmm-governance,,11564649,DMM: Governance,0.246608,DMG,20201110201749,"$1,069,667"
5470,2.52%,/currencies/einsteinium,,11507793,Einsteinium,0.052121,EMC2,20201110201749,"$509,229"
5471,8.30%,/currencies/quantum-resistant-ledger,,11476205,Quantum Resistant Ledger,0.158186,QRL,20201110201749,"$228,805"
5472,12.17%,/currencies/bella-protocol,,11475976,Bella Protocol,0.791447,BEL,20201110201749,"$2,821,508"
5473,0.18%,/currencies/usdj,,11447853,USDJ,0.992001,USDJ,20201110201749,"$4,288,931"
5474,5.74%,/currencies/latoken,,11344851,LATOKEN,0.029847,LA,20201110201749,"$45,765"
5475,5.12%,/currencies/content-value-network,,11447778,Content Value Network,0.012376,CVNT,20201110201749,"$1,560,537"
5476,2.45%,/currencies/aurora,,11289360,Aurora,0.001726,AOA,20201110201749,"$1,704,665"
5477,0.76%,/currencies/level01,,11204037,Level01,0.069178,LVX,20201110201749,"$218,752"
5478,2.89%,/currencies/cocos-bcx,,11196336,Cocos-BCX,0.000285,COCOS,20201110201749,"$801,779"
5479,281.85%,/currencies/gny,,11063998,GNY,0.057512,GNY,20201110201749,"$131,414"
5480,0.95%,/currencies/blocknet,,10969268,Blocknet,1.51,BLOCK,20201110201749,"$12,614"
5481,11.87%,/currencies/bounce-token,,11079085,Bounce Token,418.25,BOT,20201110201749,"$1,453,493"
5482,3.02%,/currencies/quark,,11067802,Quark,0.041443,QRK,20201110201749,"$1,806"
5483,5.93%,/currencies/coinmetro-token,,10831728,CoinMetro Token,0.038729,XCM,20201110201749,"$35,779"
5484,20.19%,/currencies/raiden-network-token,,10821300,Raiden Network Token,0.212555,RDN,20201110201749,"$1,799,845"
5485,6.09%,/currencies/sapphire,,10798037,Sapphire,0.026592,SAPP,20201110201749,"$26,033"
5486,22.53%,/currencies/bitcoin2,,10735977,Bitcoin 2,0.618559,BTC2,20201110201749,$810
5487,4.55%,/currencies/library-credit,,10681398,LBRY Credits,0.021817,LBC,20201110201749,"$520,006"
5488,13.75%,/currencies/firstblood,,10642547,FirstBlood,0.124389,1ST,20201110201749,"$3,154"
5489,0.66%,/currencies/molecular-future,,10587623,Molecular Future,0.123859,MOF,20201110201749,"$3,262,165"
5490,4.27%,/currencies/tachyon-protocol,,10496348,Tachyon Protocol,0.039333,IPX,20201110201749,"$346,545"
5491,1.50%,/currencies/metaverse,,10516666,Metaverse ETP,0.132658,ETP,20201110201749,"$164,471"
5492,5.84%,/currencies/carry,,10457847,Carry,0.001702,CRE,20201110201749,"$895,490"
5493,2.74%,/currencies/monolith,,10434401,Monolith,0.308600,TKN,20201110201749,"$22,256"
